|id |title                  |description                                                                                                                     |length|rental_date|rental_duration|rental_return|
|258  |DRUMS DYNAMITE             |A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park                              |96    |2005-08-22 |6              |7            |
|397  |HANKY OCTOBER              |A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia                            |107   |2005-08-22 |5              |4            |
|176  |CONGENIALITY QUEST         |A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon                                          |87    |2005-08-22 |6              |6            |
|248  |DOZEN LION                 |A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies                                                |177   |2005-08-22 |6              |3            |
|305  |FATAL HAUNTED              |A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan                                    |91    |2005-08-22 |6              |9            |
|1    |ACADEMY DINOSAUR           |A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies                                  |86    |2005-08-22 |6              |3            |
|571  |METAL ARMAGEDDON           |A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory                                    |161   |2005-08-22 |6              |8            |
|388  |GUNFIGHT MOON              |A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert                                   |70    |2006-02-14 |5              |             |
|757  |SAGEBRUSH CLUELESS         |A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan                                              |106   |2005-08-23 |4              |4            |
|120  |CARIBBEAN LIBERTY          |A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank                                     |92    |2005-08-23 |3              |9            |
|723  |REIGN GENTLEMEN            |A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico                                           |82    |2005-08-23 |3              |3            |
|609  |MUSCLE BRIGHT              |A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India                                    |185   |2005-08-23 |7              |9            |
|957  |WAR NOTTING                |A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies                         |80    |2005-08-23 |7              |1            |
|162  |CLUELESS BUCKET            |A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House                                     |95    |2005-08-23 |4              |0            |
|949  |VOLCANO TEXAS              |A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback                                       |157   |2006-02-14 |6              |             |
|715  |RANGE MOONWALKER           |A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon                                      |147   |2005-08-23 |3              |8            |
|413  |HEDWIG ALTER               |A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery                                |169   |2005-08-23 |7              |4            |
|32   |APOCALYPSE FLAMINGOS       |A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park                                 |119   |2005-08-23 |6              |3            |
|956  |WANDA CHAMBER              |A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback                                            |107   |2005-08-23 |7              |3            |
|456  |INCH JET                   |A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery                                               |167   |2005-08-23 |6              |3            |
|334  |FREDDY STORM               |A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback                                              |65    |2005-08-23 |6              |5            |
|921  |UNCUT SUICIDES             |A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat                                             |172   |2005-08-23 |7              |7            |
|442  |HUNTING MUSKETEERS         |A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft                         |65    |2005-08-23 |6              |3            |
|843  |STEEL SANTA                |A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria                                                    |143   |2005-08-23 |4              |4            |
|487  |JINGLE SAGEBRUSH           |A Epic Character Study of a Feminist And a Student who must Meet a Woman in A Baloon                                              |124   |2005-08-23 |6              |1            |
|57   |BASIC EASY                 |A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat                                            |90    |2006-02-14 |4              |             |
|319  |FISH OPUS                  |A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia                                            |125   |2005-08-23 |4              |4            |
|162  |CLUELESS BUCKET            |A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House                                     |95    |2005-08-23 |4              |9            |
|214  |DAUGHTER MADIGAN           |A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station                   |59    |2005-08-23 |3              |6            |
|44   |ATTACKS HATE               |A Fast-Paced Panorama of a Technical Writer And a Mad Scientist who must Find a Feminist in An Abandoned Mine Shaft               |113   |2005-08-23 |5              |5            |
|112  |CALENDAR GUNFIGHT          |A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria                                                    |120   |2005-08-23 |4              |3            |
|891  |TIMBERLAND SKY             |A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat                                                            |69    |2005-08-23 |3              |6            |
|638  |OPERATION OPERATION        |A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China                                     |156   |2005-08-23 |7              |2            |
|625  |NONE SPIKING               |A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse                           |83    |2005-08-23 |3              |5            |
