|id   |title                      |rental_date|total_late_return|
|574  |MIDNIGHT WESTWARD          |2005-08-17 |1                |
|504  |KWAI HOMEWARD              |2005-08-17 |1                |
|694  |PREJUDICE OLEANDER         |2005-08-17 |1                |
|304  |FARGO GANDHI               |2005-08-17 |1                |
|266  |DYNAMITE TARZAN            |2005-08-17 |1                |
|598  |MOSQUITO ARMAGEDDON        |2005-08-17 |1                |
|744  |ROOTS REMEMBER             |2005-08-17 |1                |
|783  |SHANE DARKNESS             |2005-08-17 |1                |
|341  |FROST HEAD                 |2005-08-17 |1                |
|373  |GRADUATE LORD              |2005-08-17 |1                |
|689  |POLLOCK DELIVERANCE        |2005-08-17 |1                |
|823  |SOUTH WAIT                 |2005-08-17 |1                |
|286  |ENOUGH RAGING              |2005-08-17 |1                |
|643  |ORIENT CLOSER              |2005-08-17 |1                |
|856  |STREETCAR INTENTIONS       |2005-08-17 |1                |
|727  |RESURRECTION SILVERADO     |2005-08-17 |1                |
|976  |WIND PHANTOM               |2005-08-17 |1                |
|6    |AGENT TRUMAN               |2005-08-17 |1                |
|732  |RINGS HEARTBREAKERS        |2005-08-17 |1                |
|964  |WATERFRONT DELIVERANCE     |2005-08-17 |1                |
|305  |FATAL HAUNTED              |2005-08-17 |1                |
|556  |MALTESE HOPE               |2005-08-17 |1                |
|418  |HOBBIT ALIEN               |2005-08-17 |1                |
|51   |BALLOON HOMEWARD           |2005-08-17 |1                |
|481  |JEKYLL FROGMEN             |2005-08-17 |1                |
|254  |DRIVER ANNIE               |2005-08-17 |1                |
|782  |SHAKESPEARE SADDLE         |2005-08-17 |1                |
|323  |FLIGHT LIES                |2005-08-17 |1                |
|208  |DARES PLUTO                |2005-08-17 |1                |
|897  |TORQUE BOUND               |2005-08-17 |1                |
|752  |RUNNER MADIGAN             |2005-08-17 |1                |
|474  |JADE BUNCH                 |2005-08-17 |1                |
|488  |JOON NORTHWEST             |2005-08-17 |1                |
|590  |MONEY HAROLD               |2005-08-17 |1                |
|887  |THIEF PELICAN              |2005-08-17 |1                |
|239  |DOGMA FAMILY               |2005-08-17 |1                |
|772  |SEA VIRGIN                 |2005-08-17 |1                |
|129  |CAUSE DATE                 |2005-08-17 |1                |
|76   |BIRDCAGE CASPER            |2005-08-17 |1                |
|717  |REAR TRADING               |2005-08-17 |1                |
|867  |SUPER WYOMING              |2005-08-17 |1                |
|55   |BARBARELLA STREETCAR       |2005-08-17 |1                |
|344  |FURY MURDER                |2005-08-17 |1                |
|613  |MYSTIC TRUMAN              |2005-08-17 |1                |
|245  |DOUBLE WRATH               |2005-08-17 |1                |
|963  |WATCH TRACY                |2005-08-17 |1                |
|849  |STORM HAPPINESS            |2005-08-17 |1                |
|826  |SPEED SUIT                 |2005-08-17 |1                |
|871  |SWEDEN SHINING             |2005-08-17 |1                |
|20   |AMELIE HELLFIGHTERS        |2005-08-17 |1                |
|827  |SPICE SORORITY             |2005-08-17 |1                |
|243  |DOORS PRESIDENT            |2005-08-17 |1                |
|894  |TOMATOES HELLFIGHTERS      |2005-08-17 |1                |
|30   |ANYTHING SAVANNAH          |2005-08-17 |1                |
|942  |VIETNAM SMOOCHY            |2005-08-17 |1                |
|137  |CHARADE DUFFEL             |2005-08-17 |1                |
|299  |FACTORY DRAGON             |2005-08-17 |1                |
|46   |AUTUMN CROW                |2005-08-17 |1                |
|140  |CHEAPER CLYDE              |2005-08-17 |1                |
|135  |CHANCE RESURRECTION        |2005-08-17 |1                |
|753  |RUSH GOODFELLAS            |2005-08-17 |1                |
|594  |MONTEZUMA COMMAND          |2005-08-17 |1                |
|864  |SUNDANCE INVASION          |2005-08-17 |1                |
|381  |GRINCH MASSAGE             |2005-08-17 |1                |
|141  |CHICAGO NORTH              |2005-08-17 |1                |
|467  |INTRIGUE WORST             |2005-08-17 |1                |
|929  |USUAL UNTOUCHABLES         |2005-08-17 |1                |
|235  |DIVIDE MONSTER             |2005-08-17 |1                |
|311  |FICTION CHRISTMAS          |2005-08-17 |1                |
|654  |PANKY SUBMARINE            |2005-08-17 |1                |
|934  |VANILLA DAY                |2005-08-17 |1                |
|595  |MOON BUNCH                 |2005-08-17 |1                |
|307  |FELLOWSHIP AUTUMN          |2005-08-17 |1                |
|750  |RUN PACIFIC                |2005-08-17 |1                |
|878  |TEEN APOLLO                |2005-08-17 |1                |
|501  |KISSING DOLLS              |2005-08-17 |1                |
|487  |JINGLE SAGEBRUSH           |2005-08-17 |1                |
|741  |ROMAN PUNK                 |2005-08-17 |1                |
|589  |MODERN DORADO              |2005-08-17 |1                |
|859  |SUGAR WONKA                |2005-08-17 |1                |
|793  |SHRUNK DIVINE              |2005-08-17 |1                |
|86   |BOOGIE AMELIE              |2005-08-17 |1                |
|336  |FRENCH HOLIDAY             |2005-08-17 |1                |
|820  |SONS INTERVIEW             |2005-08-18 |1                |
|631  |NOVOCAINE FLIGHT           |2005-08-18 |1                |
|763  |SATISFACTION CONFIDENTIAL  |2005-08-18 |1                |
|840  |STAMPEDE DISTURBING        |2005-08-18 |1                |
|809  |SLIPPER FIDELITY           |2005-08-18 |1                |
|857  |STRICTLY SCARFACE          |2005-08-18 |1                |
|720  |REDEMPTION COMFORTS        |2005-08-18 |1                |
|896  |TOOTSIE PILOT              |2005-08-18 |1                |
|528  |LOLITA WORLD               |2005-08-18 |1                |
|592  |MONSTER SPARTACUS          |2005-08-18 |1                |
|916  |TURN STAR                  |2005-08-18 |1                |
|494  |KARATE MOON                |2005-08-18 |1                |
|257  |DRUMLINE CYCLONE           |2005-08-18 |1                |
|621  |NETWORK PEAK               |2005-08-18 |1                |
|846  |STING PERSONAL             |2005-08-18 |1                |
|115  |CAMPUS REMEMBER            |2005-08-18 |1                |
|254  |DRIVER ANNIE               |2005-08-18 |1                |
|692  |POTLUCK MIXED              |2005-08-18 |1                |
|341  |FROST HEAD                 |2005-08-18 |1                |
|295  |EXPENDABLE STALLION        |2005-08-18 |1                |
|738  |ROCKETEER MOTHER           |2005-08-18 |1                |
|538  |LOVERBOY ATTACKS           |2005-08-18 |1                |
|242  |DOOM DANCING               |2005-08-18 |1                |
|66   |BENEATH RUSH               |2005-08-18 |1                |
|937  |VARSITY TRIP               |2005-08-18 |1                |
|806  |SLEEPY JAPANESE            |2005-08-18 |1                |
|147  |CHOCOLAT HARRY             |2005-08-18 |1                |
|919  |TYCOON GATHERING           |2005-08-18 |1                |
|69   |BEVERLY OUTLAW             |2005-08-18 |1                |
|324  |FLINTSTONES HAPPINESS      |2005-08-18 |1                |
|851  |STRAIGHT HOURS             |2005-08-18 |1                |
|884  |TERMINATOR CLUB            |2005-08-18 |1                |
|409  |HEARTBREAKERS BRIGHT       |2005-08-18 |1                |
|415  |HIGH ENCINO                |2005-08-18 |1                |
|247  |DOWNHILL ENOUGH            |2005-08-18 |1                |
|837  |STAGE WORLD                |2005-08-18 |1                |
|967  |WEEKEND PERSONAL           |2005-08-18 |1                |
|258  |DRUMS DYNAMITE             |2005-08-18 |1                |
|454  |IMPACT ALADDIN             |2005-08-18 |1                |
|397  |HANKY OCTOBER              |2005-08-18 |1                |
|649  |OZ LIAISONS                |2005-08-18 |1                |
|702  |PULP BEVERLY               |2005-08-18 |1                |
|489  |JUGGLER HARDLY             |2005-08-18 |1                |
|25   |ANGELS LIFE                |2005-08-18 |1                |
|651  |PACKER MADIGAN             |2005-08-18 |1                |
|60   |BEAST HUNCHBACK            |2005-08-18 |1                |
|298  |EYES DRIVING               |2005-08-18 |1                |
|888  |THIN SAGEBRUSH             |2005-08-18 |1                |
|676  |PHILADELPHIA WIFE          |2005-08-18 |1                |
|141  |CHICAGO NORTH              |2005-08-18 |1                |
|159  |CLOSER BANG                |2005-08-18 |1                |
|774  |SEARCHERS WAIT             |2005-08-18 |1                |
|59   |BEAR GRACELAND             |2005-08-18 |1                |
|124  |CASPER DRAGONFLY           |2005-08-18 |1                |
|98   |BRIGHT ENCOUNTERS          |2005-08-18 |1                |
|310  |FEVER EMPIRE               |2005-08-18 |1                |
|543  |MADIGAN DORADO             |2005-08-18 |1                |
|453  |IMAGE PRINCESS             |2005-08-18 |1                |
|200  |CURTAIN VIDEOTAPE          |2005-08-18 |1                |
|351  |GASLIGHT CRUSADE           |2005-08-18 |1                |
|588  |MODEL FISH                 |2005-08-18 |1                |
|476  |JASON TRAP                 |2005-08-18 |1                |
|438  |HUMAN GRAFFITI             |2005-08-18 |1                |
|942  |VIETNAM SMOOCHY            |2005-08-18 |1                |
|808  |SLING LUKE                 |2005-08-18 |1                |
|114  |CAMELOT VACATION           |2005-08-18 |1                |
|893  |TITANS JERK                |2005-08-18 |1                |
|402  |HARPER DYING               |2005-08-18 |1                |
|529  |LONELY ELEPHANT            |2005-08-18 |1                |
|299  |FACTORY DRAGON             |2005-08-18 |1                |
|687  |POCUS PULP                 |2005-08-18 |1                |
|199  |CUPBOARD SINNERS           |2005-08-18 |1                |
|99   |BRINGING HYSTERICAL        |2005-08-18 |1                |
|513  |LEATHERNECKS DWARFS        |2005-08-18 |1                |
|96   |BREAKING HOME              |2005-08-18 |1                |
|500  |KISS GLORY                 |2005-08-18 |1                |
|640  |OPUS ICE                   |2005-08-18 |1                |
|110  |CABIN FLASH                |2005-08-18 |1                |
|396  |HANGING DEEP               |2005-08-18 |1                |
|107  |BUNCH MINDS                |2005-08-18 |1                |
|654  |PANKY SUBMARINE            |2005-08-18 |1                |
|170  |COMMAND DARLING            |2005-08-18 |1                |
|208  |DARES PLUTO                |2005-08-18 |1                |
|875  |TALENTED HOMICIDE          |2005-08-18 |1                |
|591  |MONSOON CAUSE              |2005-08-18 |1                |
|531  |LOSE INCH                  |2005-08-18 |1                |
|408  |HEAD STRANGER              |2005-08-18 |1                |
|923  |UNFAITHFUL KILL            |2005-08-18 |1                |
|861  |SUIT WALLS                 |2005-08-18 |1                |
|383  |GROOVE FICTION             |2005-08-18 |1                |
|85   |BONNIE HOLOCAUST           |2005-08-18 |1                |
|51   |BALLOON HOMEWARD           |2005-08-18 |1                |
|414  |HELLFIGHTERS SIERRA        |2005-08-18 |1                |
|887  |THIEF PELICAN              |2005-08-18 |1                |
|436  |HOURS RAGE                 |2005-08-18 |1                |
|816  |SNOWMAN ROLLERCOASTER      |2005-08-18 |1                |
|657  |PARADISE SABRINA           |2005-08-18 |1                |
|557  |MANCHURIAN CURTAIN         |2005-08-18 |1                |
|823  |SOUTH WAIT                 |2005-08-18 |1                |
|879  |TELEGRAPH VOYAGE           |2005-08-18 |1                |
|444  |HUSTLER PARTY              |2005-08-18 |1                |
|467  |INTRIGUE WORST             |2005-08-18 |1                |
|445  |HYDE DOCTOR                |2005-08-18 |1                |
|890  |TIGHTS DAWN                |2005-08-18 |1                |
